id	gruppenr	udtryk	lemma	lemklas	kernevb	frame	komm
34581	1499	bestrygning	bestrygning	sb.	NULL	Attack	NULL
12555	750	bestræbe sig på at	bestræbe	vb.	bestræbe	Attempt	NULL
30679	1325	bestyre	bestyre	vb.	bestyre	Leadership	NULL
30680	1325	bestyrelse	bestyrelse	sb.	NULL	Leadership	NULL
30681	1325	bestyrelsesarbejde	bestyrelsesarbejde	sb.	NULL	Leadership	NULL
19146	877	bestyrtelse	bestyrtelse	sb.	NULL	Experiencer_focused_emotion	NULL
574	33	bestøve	bestøve	vb.	bestøve	Agriculture	NULL
666	33	bestøvning	bestøvning	sb.	NULL	Agriculture	NULL
2565	47	bestå	bestå	vb.	bestå	Surviving	NULL
5618	416	bestå	bestå	vb.	bestå	Process_continue	NULL
23247	1010	bestå	bestå	vb.	bestå	Examination	NULL
36733	280	bestå i at	bestå	vb.	bestå	Activity_ongoing	NULL
16822	728	bestå sin prøve	prøve	sb.	bestå	Success_or_failure	NULL
17113	782	bestå sin prøve	prøve	sb.	stå	Usefulness	NULL
23203	1010	beståelse	beståelse	sb.	NULL	Examination	NULL
5602	416	beståen	beståen	sb.	NULL	Process_continue	NULL
28873	1185	besudle	besudle	vb.	besudle	Judgment_communication	NULL
36645	1648	besudle	besudle	vb.	besudle	Rite	NULL
1255	75	besvangre	besvangre	vb.	besvangre	Giving_birth	NULL
1303	75	besvangring	besvangring	sb.	NULL	Giving_birth	NULL
23204	1010	besvare	besvare	vb.	besvare	Examination	NULL
25208	1100	besvare	besvare	vb.	besvare	Communication_response	NULL
25231	1145	besvare	besvare	vb.	besvare	Communication_response	NULL
31323	1308	besvare	besvare	vb.	besvare	Revenge	NULL
25209	1100	besvare en hilsen	besvare	vb.	besvare	Communication_response	NULL
25210	1100	besvare et blik	besvare	vb.	besvare	Communication_response	NULL
34891	1482	besvare opkald fra kunder	besvare	vb.	besvare	Communication_response	NULL
34890	1482	besvare opkald fra‥	besvare	vb.	besvare	Communication_response	NULL
34876	1483	besvare opkaldet	opkald	sb.	besvare	Communication_response	NULL
34892	1483	besvare opkaldet	besvare	vb.	besvare	Communication_response	NULL
23205	1010	besvarelse	besvarelse	sb.	NULL	Examination	NULL
30214	1213	besvige	besvige	vb.	besvige	Forming_relationships	NULL
31387	1275	besvige	besvige	vb.	besvige	Sex	NULL
30807	1304	besvige	besvige	vb.	besvige	Manipulate_into_doing	NULL
1833	86	besvime	besvime	vb.	besvime	Medical_conditions	NULL
1834	89	besvime	besvime	vb.	besvime	Medical_conditions	NULL
1835	91	besvime	besvime	vb.	besvime	Medical_conditions	NULL
1904	91	besvimelsesanfald	besvimelsesanfald	sb.	NULL	Medical_conditions	NULL
15517	755	besvær	besvær	sb.	NULL	Predicament	NULL
15518	755	besvær	besvær	sb.	NULL	Predicament	NULL
1836	90	besvære	besvære	vb.	besvære	Medical_conditions	NULL
16090	772	besvære	besvære	vb.	besvære	Request	NULL
16950	772	besvære	besvære	vb.	besvære	Thwarting	NULL
20786	849	besvære	besvære	vb.	besvære	Stimulate_emotion	NULL
20787	850	besvære	besvære	vb.	besvære	Stimulate_emotion	NULL
19709	869	besvære sig	besvære	vb.	besvære	Judgment_communication	NULL
19710	869	besvære sig over	besvære	vb.	besvære	Judgment_communication	NULL
28445	1153	besværge	besværge	vb.	besværge	Commitment	NULL
36656	1655	besværge	besværge	vb.	besværge	Rite	NULL
36657	1655	besværge	besværge	vb.	besværge	Rite	NULL
19815	869	besværing	besværing	sb.	NULL	Judgment_communication	NULL
16951	780	besværliggøre	besværliggøre	vb.	besværliggøre	Thwarting	NULL
15519	755	besværlighed	besværlighed	sb.	NULL	Predicament	NULL
27592	1191	besynge	besynge	vb.	besynge	Communication_manner	NULL
27822	1185	besætte	besætte	vb.	besætte	Filling	mangler ramme til dekorere/pynte/udsmykke
34397	1435	besætte	besætte	vb.	besætte	Political_actions	NULL
34198	1441	besætte	besætte	vb.	besætte	Conquering	NULL
40255	1507	besætte	besætte	vb.	besætte	Working_a_post	NULL
38945	1532	besætte	besætte	vb.	besætte	Conquering	NULL
39548	1504	besætte en stilling	besætte	vb.	besætte	Hiring	NULL
39549	1504	besætte en stilling med	besætte	vb.	besætte	Hiring	NULL
38946	1532	besættelse	besættelse	sb.	NULL	Conquering	NULL
11342	564	besøg	besøg	sb.	NULL	Visiting	NULL
11343	564	besøg	besøg	sb.	NULL	Visiting	NULL
34085	1410	besøg	besøg	sb.	NULL	Visiting	NULL
32505	1401	besøge	besøge	vb.	besøge	Attending	NULL
34087	1410	besøge	besøge	vb.	besøge	Visiting	NULL
11344	564	besøge Danmark	besøge	vb.	besøge	Visiting	NULL
31713	1202	besøge Danmark	besøge	vb.	besøge	Visiting	NULL
32758	1410	besøge en veninde	besøge	vb.	besøge	Drop_in_on	NULL
32759	1410	besøge hinanden	besøge	vb.	besøge	Drop_in_on	NULL
11345	564	besøge København	besøge	vb.	besøge	Visiting	NULL
31714	1202	besøge København	besøge	vb.	besøge	Visiting	NULL
11346	564	besøge nogen	besøge	vb.	besøge	Visiting	NULL
11347	564	besøge sin familie	besøge	vb.	besøge	Visiting	NULL
32760	1410	besøge sin familie	besøge	vb.	besøge	Drop_in_on	NULL
32761	1410	besøge sin far	besøge	vb.	besøge	Drop_in_on	NULL
32762	1410	besøge sin mor	besøge	vb.	besøge	Drop_in_on	NULL
32763	1410	besøge sine forældre	besøge	vb.	besøge	Drop_in_on	NULL
11348	564	besøge sine venner	besøge	vb.	besøge	Visiting	NULL
32764	1410	besøge sine venner 	besøge	vb.	besøge	Drop_in_on	NULL
1055	63	besørge	besørge	vb.	besørge	Excreting	NULL
1056	80	besørge	besørge	vb.	besørge	Excreting	NULL
14703	708	besørge	besørge	vb.	besørge	Intentionally_act	NULL
11418	741	besørge	besørge	vb.	besørge	Activity_finish	NULL
28569	1165	besørge	besørge	vb.	besørge	Intentionally_act	NULL
1449	33	beså	beså	vb.	beså	Growing_food	NULL
26183	1106	betakke sig	betakke	vb.	betakke	Respond_to_proposal	NULL
38493	402	betale	betale	vb.	betale	Undergoing	NULL
18246	846	betale	betale	vb.	betale	Difficulty	NULL
38834	1553	betale	betale	vb.	betale	Commerce_pay	NULL
38835	1553	betale af	betale	vb.	betale	Commerce_pay	NULL
18247	846	betale dyrt	betale	vb.	betale	Difficulty	NULL
31324	1310	betale dyrt	betale	vb.	betale	Revenge	NULL
5748	424	betale forud	forud	adv.	betale	Relative_time	NULL
39260	1542	betale gildet	hel	adj.	betale	Frugality	NULL
39261	1542	betale hele gildet	hel	adj.	betale	Frugality	NULL
31325	1310	betale med	betale	vb.	betale	Revenge	NULL
31326	1310	betale prisen	betale	vb.	betale	Revenge	NULL
38492	402	betale regningen	regning	sb.	betale	Undergoing	NULL
13051	769	betale sig	betale	vb.	betale	Cause_benefit_or_detriment	NULL
38836	1559	betale sig fra	betale	vb.	betale	Commerce_pay	NULL
38837	1559	betale sig fra	betale	vb.	betale	Commerce_pay	NULL
38838	1553	betale sin gæld	betale	vb.	betale	Commerce_pay	NULL
38839	1553	betale tilbage	tilbage	adv.	betale	Commerce_pay	NULL
38840	1553	betale ud	betale	vb.	betale	Commerce_pay	NULL
38663	1559	betale ud	betale	vb.	betale	Commerce_buy	NULL
39121	1523	betalingsdygtighed	betalingsdygtighed	sb.	NULL	Economy	NULL
39122	1523	betalingsevne	betalingsevne	sb.	NULL	Economy	NULL
25392	1085	betegne	betegne	vb.	betegne	Encoding	NULL
25843	1086	betegne	betegne	vb.	betegne	Name_conferral	NULL
25757	1087	betegne	betegne	vb.	betegne	Linguistic_meaning	NULL
25403	1088	betegne	betegne	vb.	betegne	Encoding	NULL
25404	1088	betegne	betegne	vb.	betegne	Encoding	NULL
23626	NULL	betegne	betegne	vb.	betegne	Linguistic_meaning	NULL
36860	359	betinge	betinge	vb.	betinge	Causation	NULL
13009	700	betinge	betinge	vb.	betinge	Causation	NULL
36343	1625	betinge	betinge	vb.	betinge	Request	NULL
36344	1625	betinge	betinge	vb.	betinge	Request	NULL
26127	1133	betinge at..	betinge	vb.	betinge	Request	NULL
38152	360	betinge sig	betinge	vb.	betinge	Request	NULL
16091	682	betinge sig	betinge	vb.	betinge	Request	NULL
16092	812	betinge sig	betinge	vb.	betinge	Request	NULL
26128	1133	betinge sig	betinge	vb.	betinge	Request	NULL
31231	1297	betinge sig	betinge	vb.	betinge	Request	NULL
36345	1625	betinge sig	betinge	vb.	betinge	Request	NULL
12907	775	betise	betise	sb.	NULL	Bungling	NULL
25838	1085	betitle	betitle	vb.	betitle	Name_conferral	NULL
25844	1086	betitle	betitle	vb.	betitle	Name_conferral	NULL
15298	717	betjene	betjene	vb.	betjene	Operating_a_system	NULL
12433	803	betjene	betjene	vb.	betjene	Assistance	NULL
34939	1478	betjene	betjene	vb.	betjene	Control	NULL
17015	815	betjene sig af	betjene	vb.	betjene	Treating_and_mistreating	NULL
17128	815	betjene sig af	betjene	vb.	betjene	Using	NULL
39951	1526	betle	betle	vb.	betle	Request	NULL
39952	1526	betleri	betleri	sb.	NULL	Request	NULL
37307	301	betone	betone	vb.	betone	Convey_importance	NULL
13746	764	betone	betone	vb.	betone	Convey_importance	NULL
26497	1081	betone	betone	vb.	betone	Spelling_and_pronouncing	NULL
26895	1128	betone	betone	vb.	betone	Statement	NULL
27936	1189	betone	betone	vb.	betone	Performers_and_roles	NULL
37290	301	betoning	betoning	sb.	NULL	Convey_importance	NULL
13763	764	betoning	betoning	sb.	NULL	Convey_importance	NULL
26433	1081	betoning	betoning	sb.	NULL	Spelling_and_pronouncing	NULL
7374	493	betragte	betragte	vb.	betragte	Scrutiny	NULL
22486	947	betragte	betragte	vb.	betragte	Coming_to_believe	NULL
23875	957	betragte	betragte	vb.	betragte	Perception_active	NULL
7137	493	betragtning	betragtning	sb.	NULL	Perception_active	NULL
28504	1180	betragtning	betragtning	sb.	NULL	Estimating	NULL
37528	355	betro	betro	vb.	betro	Giving	NULL
39495	1521	betro	betro	vb.	betro	Giving	Mangler den økonomiske dimension
26314	1069	betro noget til	betro	vb.	betro	Reveal_secret	NULL
20497	887	betro sig til	betro	vb.	betro	Reveal_secret	NULL
26993	1059	betro sig til	betro	vb.	betro	Telling	NULL
26315	1069	betro sig til	betro	vb.	betro	Reveal_secret	NULL
27024	1107	betro sig til	betro	vb.	betro	Telling	NULL
26994	1059	betro til	betro	vb.	betro	Telling	NULL
38075	309	betrygge	betrygge	vb.	betrygge	Protecting	NULL
38060	309	betryggelse	betryggelse	sb.	NULL	Protecting	NULL
10501	571	betræde	betræde	vb.	betræde	Self_motion	NULL
2938	148	betrække	betrække	vb.	betrække	Filling	NULL
2939	148	betrække	betrække	vb.	betrække	Filling	NULL
35252	1452	betrække	betrække	vb.	betrække	Processing_materials	NULL
2940	148	betrække om	betrække	vb.	betrække	Filling	NULL
5772	448	betrække om	betrække	vb.	betrække	Replacing	NULL
35253	1452	betrække om	betrække	vb.	betrække	Processing_materials	NULL
20555	843	betvinge	betvinge	vb.	betvinge	Self_control	NULL
30080	1315	betvinge	betvinge	vb.	betvinge	Conquering	NULL
20556	842	betvinge sig	betvinge	vb.	betvinge	Self_control	NULL
37131	295	betvivle	betvivle	vb.	betvivle	Certainty	NULL
13322	690	betvivle	betvivle	vb.	betvivle	Certainty	NULL
22039	993	betvivle	betvivle	vb.	betvivle	Certainty	NULL
25758	1087	betyde	betyde	vb.	betyde	Linguistic_meaning	NULL
23627	NULL	betyde	betyde	vb.	betyde	Linguistic_meaning	NULL
17785	894	betyde at	betyde	vb.	betyde	Causation	NULL
14573	714	betyde et farvel til	farvel	sb.	betyde	Hindering	NULL
31572	1323	betyde noget	betyde	vb.	betyde	Subjective_influence	NULL
31573	1323	betyde noget for	betyde	vb.	betyde	Subjective_influence	NULL
23696	1023	betænke	betænke	vb.	betænke	Memory	NULL
39650	1539	betænke	betænke	vb.	betænke	Offering	NULL
39651	1542	betænke	betænke	vb.	betænke	Offering	NULL
13323	690	betænke sig	betænke	vb.	betænke	Certainty	NULL
13462	690	betænke sig	betænke	vb.	betænke	Cogitation	NULL
13324	696	betænke sig	betænke	vb.	betænke	Certainty	NULL
17485	902	betænke sig	betænke	vb.	betænke	Attention	NULL
22040	947	betænke sig	betænke	vb.	betænke	Certainty	NULL
22041	993	betænke sig	betænke	vb.	betænke	Certainty	NULL
36262	1615	betænke sig	betænke	vb.	betænke	Opinion	Mangler ramme til skifte mening
19628	855	beundre	beundre	vb.	beundre	Judgment	NULL
30459	1322	beundre	beundre	vb.	beundre	Judgment	NULL
28631	1175	beundre grænseløst	beundre	vb.	beundre	Judgment	NULL
28626	1173	beundrende blikke	beundre	vb.	beundre	Judgment	NULL
28632	1175	beundrende blikke	beundre	vb.	beundre	Judgment	NULL
37028	388	bevare	bevare	vb.	bevare	Cause_to_continue	NULL
23697	1023	bevare	bevare	vb.	bevare	Memory	NULL
20558	835	bevare fatningen	fatning	sb.	bevare	Self_control	NULL
18095	890	bevare håbet	håb	sb.	bevare	Desiring	NULL
24106	1034	bevare håbet	håb	sb.	bevare	Reliance_on_expectation	NULL
20557	835	bevare roen	ro	sb.	bevare	Self_control	NULL
20559	835	bevare roen	bevare	vb.	bevare	Self_control	NULL
37021	388	bevare status quo	status quo	sb.	bevare	Cause_to_continue	NULL
310	22	bevarelse af naturen	bevarelse	sb.	NULL	Protecting	NULL
27249	1105	bevidne	bevidne	vb.	bevidne	Verification	NULL
26920	1134	bevidne	bevidne	vb.	bevidne	Statement	NULL
26921	1134	bevidne	bevidne	vb.	bevidne	Statement	NULL
26922	1134	bevidne	bevidne	vb.	bevidne	Statement	NULL
36517	1635	bevidne	bevidne	vb.	bevidne	Trial	NULL
26091	1091	bevidnelse	bevidnelse	sb.	NULL	Reassuring	NULL
36496	1635	bevidnelse	bevidnelse	sb.	NULL	Trial	NULL
29817	1286	bevidst provokation	provokation	sb.	NULL	Cause_emotion	NULL
29816	1299	bevidst provokation	bevidst	adj.	NULL	Cause_emotion	NULL
15690	682	bevidst vælge at	vælge	vb.	vælge	Purpose	NULL
21141	820	bevidstgøre	bevidstgøre	vb.	bevidstgøre	Subjective_influence	NULL
17633	820	bevidstgørelse	bevidstgørelse	sb.	NULL	Awareness	NULL
21260	820	bevidstgørelse	bevidstgørelse	sb.	NULL	Subjective_influence	NULL
35254	1459	bevikle	bevikle	vb.	bevikle	Processing_materials	NULL
29135	1162	bevilge	bevilge	vb.	bevilge	Permission	NULL
34223	1432	bevilge	bevilge	vb.	bevilge	Deny_or_grant_permission	NULL
36311	1630	bevilge	bevilge	vb.	bevilge	Prohibiting_or_licensing	NULL
29125	1162	bevilling	bevilling	sb.	NULL	Permission	NULL
34217	1432	bevilling	bevilling	sb.	NULL	Deny_or_grant_permission	NULL
36299	1630	bevilling	bevilling	sb.	NULL	Prohibiting_or_licensing	NULL
34218	1432	bevillingslov	bevillingslov	sb.	NULL	Deny_or_grant_permission	NULL
36861	359	bevirke	bevirke	vb.	bevirke	Causation	NULL
13010	700	bevirke	bevirke	vb.	bevirke	Causation	NULL
24064	973	bevise	bevise	vb.	bevise	Reasoning	NULL
25343	1127	bevise	bevise	vb.	bevise	Education_teaching	NULL
25704	1129	bevise	bevise	vb.	bevise	Justifying	NULL
36516	1635	bevise	bevise	vb.	bevise	Trial	NULL
36495	1635	bevisførelse	bevisførelse	sb.	NULL	Trial	NULL
7223	493	bevogte	bevogte	vb.	bevogte	Perception_active	NULL
7224	493	bevogte	bevogte	vb.	bevogte	Perception_active	NULL
7229	493	bevogte	bevogte	vb.	bevogte	Perception_active	NULL
34463	1441	bevæbne	bevæbne	vb.	bevæbne	Supply	NULL
35425	1497	bevæbne	bevæbne	vb.	bevæbne	Supply	NULL
8269	624	bevæge	bevæge	vb.	bevæge	Cause_motion	NULL
20788	829	bevæge	bevæge	vb.	bevæge	Stimulate_emotion	NULL
21142	829	bevæge	bevæge	vb.	bevæge	Subjective_influence	NULL
29453	1219	bevæge nogen til at	bevæge	vb.	bevæge	Attempt_suasion	NULL
7733	576	bevæge sig	bevæge	vb.	bevæge	Body_movement	NULL
16538	809	bevæge sig direkte	bevæge	vb.	bevæge	Self_motion	NULL
9369	629	bevæge sig direkte..	bevæge	vb.	bevæge	Motion	NULL
9922	571	bevæge sig fremad	bevæge	vb.	bevæge	Path_shape	NULL
10502	571	bevæge sig fremad	bevæge	vb.	bevæge	Self_motion	NULL
10507	577	bevæge sig fremad	bevæge	vb.	bevæge	Self_motion	NULL
9370	629	bevæge sig fremad	bevæge	vb.	bevæge	Motion	NULL
9411	637	bevæge sig fremad	fremad	adv.	bevæge	Motion	NULL
9372	643	bevæge sig fremad	bevæge	vb.	bevæge	Motion	NULL
10505	574	bevæge sig frit	bevæge	vb.	bevæge	Self_motion	NULL
9367	617	bevæge sig hurtigt	bevæge	vb.	bevæge	Motion	NULL
10508	611	bevæge sig hurtigt fremad	bevæge	vb.	bevæge	Self_motion	NULL
10503	571	bevæge sig langsomt	bevæge	vb.	bevæge	Self_motion	NULL
9368	620	bevæge sig langsomt	bevæge	vb.	bevæge	Motion	NULL
9544	667	bevæge sig ned	bevæge	vb.	bevæge	Motion_directional	NULL
9545	667	bevæge sig nedad	bevæge	vb.	bevæge	Motion_directional	NULL
10504	573	bevæge sig opad	bevæge	vb.	bevæge	Self_motion	NULL
10509	629	bevæge sig opad	bevæge	vb.	bevæge	Self_motion	NULL
9543	665	bevæge sig opad	bevæge	vb.	bevæge	Motion_directional	NULL
10510	665	bevæge sig opad	bevæge	vb.	bevæge	Self_motion	NULL
10506	574	bevæge sig rundt	bevæge	vb.	bevæge	Self_motion	NULL
13864	779	bevæge sig ud på dybt vand	vand	sb.	bevæge	Daring	NULL
9371	641	bevæge sig væk	bevæge	vb.	bevæge	Motion	NULL
12615	700	bevæge til at	bevæge	vb.	bevæge	Attempt_suasion	NULL
16751	700	bevæge til at	bevæge	vb.	bevæge	Subjective_influence	NULL
29274	1151	bevæge til at	bevæge	vb.	bevæge	Suasion	NULL
9373	571	bevægelse	bevægelse	sb.	NULL	Motion	NULL
10511	571	bevægelse	bevægelse	sb.	NULL	Self_motion	NULL
10514	574	bevægelse	bevægelse	sb.	NULL	Self_motion	NULL
7734	576	bevægelse	bevægelse	sb.	NULL	Body_movement	NULL
10512	576	bevægelse	bevægelse	sb.	NULL	Self_motion	NULL
7736	576	bevægelse med hænderne	bevægelse	sb.	NULL	Body_movement	NULL
15285	803	beværte	beværte	vb.	beværte	Offering	NULL
31947	1338	beværte	beværte	vb.	beværte	Giving	Giving er meget bredere i betydning
33085	1411	beværte	beværte	vb.	beværte	Have_visitor_over	NULL
39652	1544	beværte	beværte	vb.	beværte	Offering	NULL
33071	1411	beværtning	beværtning	sb.	NULL	Have_visitor_over	NULL
667	37	biavl	biavl	sb.	NULL	Agriculture	NULL
37029	388	bibeholde	bibeholde	vb.	bibeholde	Cause_to_continue	NULL
22857	1006	bibringe nogen noget	bibringe	vb.	bibringe	Education_teaching	NULL
32074	1333	bid	bid	sb.	NULL	Ingestion	NULL
724	36	bide	bide	vb.	bide	Attack	mangler ramme til biologisk liv
17883	878	bide ad	bide	vb.	bide	Communication_manner	NULL
17882	934	bide ad	bide	vb.	bide	Communication_manner	NULL
30570	1295	bide ad	bide	vb.	bide	Judgment_direct_adress	NULL
29049	1187	bide ad nogen	bide	vb.	bide	Judgment_direct_address	NULL
32233	1333	bide af	bide	vb.	bide	Ingestion	NULL
32087	1342	bide en snaps over	snaps	sb.	bide	Ingestion	NULL
25682	1100	bide fra sig	bide	vb.	bide	Justifying	NULL
30040	1292	bide fra sig	bide	vb.	bide	Communication_response	NULL
20015	842	bide hovedet af al skam	skam	sb.	bide	Make_compromise	NULL
1631	36	bide hul	bide	vb.	bide	Ingestion	mangler ramme til biologisk liv
32232	1333	bide i	bide	vb.	bide	Ingestion	NULL
14474	684	bide i det sure æble	æble	sb.	bide	Giving_in	NULL
20018	868	bide i det sure æble	æble	sb.	bide	Make_compromise	NULL
30378	1314	bide i det sure æble	æble	sb.	bide	Giving_in	NULL
30379	1314	bide i græsset	græs	sb.	bide	Giving_in	NULL
8700	643	bide i haserne	hase	sb.	bide	Cotheme	NULL
20561	842	bide i sig	bide	vb.	bide	Self_control	NULL
21681	957	bide mærke i	mærke	sb.	bide	Becoming_aware	NULL
18272	903	bide negle	negl	sb.	bide	Emotion_active	NULL
25046	1091	bide nogen af	bide	vb.	bide	Communication_manner	NULL
801	95	bide og kradse	kradse	vb.	kradse	Cause_harm	NULL
32234	1333	bide over	bide	vb.	bide	Ingestion	NULL
24641	995	bide på	bid	sb.	bide	Trust	NULL
21906	995	bide på krogen	krog	sb.	bide	Bungling	NULL
24642	995	bide på krogen	bid	sb.	bide	Trust	NULL
24643	995	bide på krogen	krog	sb.	bide	Trust	NULL
11781	750	bide sig fast	fast	adj.	bide	Activity_ongoing	NULL
30155	1300	bide skeer med	ske	sb.	bide	Emotion_directed	mangler
2229	58	bide smerten i sig	smerte	sb.	bide	Perception_experience	NULL
14475	688	bide til bolle	bolle	sb.	bide	Giving_in	NULL
14476	688	bide til bollen	bolle	sb.	bide	Giving_in	NULL
14825	692	bide tænderne sammen	tand	sb.	bide	Intentionally_act	NULL
11639	753	bide tænderne sammen	tand	sb.	bide	Activity_ongoing	NULL
11640	779	bide tænderne sammen	tand	sb.	bide	Activity_ongoing	NULL
20560	842	bide tænderne sammen	tand	sb.	bide	Self_control	NULL
31092	1296	bides	bide	vb.	bide	Quarelling	NULL
36862	359	bidrage	bidrage	vb.	bidrage	Causation	NULL
13011	700	bidrage	bidrage	vb.	bidrage	Causation	NULL
12434	803	bidrage	bidrage	vb.	bidrage	Assistance	NULL
39653	1539	bidrage	bidrage	vb.	bidrage	Offering	NULL
12435	803	bidrage konstruktivt til	bidrage	vb.	bidrage	Assistance	NULL
12436	803	bidrage positivt til	bidrage	vb.	bidrage	Assistance	NULL
39496	1522	bidrage til udgifterne	bidrage	vb.	bidrage	Giving	NULL
24107	1033	bie	bie	vb.	bie	Reliance_on_expectation	NULL
28321	1159	bifald	bifald	sb.	NULL	Be_in_agreement_on_assessment	NULL
29126	1162	bifald	bifald	sb.	NULL	Permission	NULL
28947	1174	bifald	bifald	sb.	NULL	Judgment_direct_address	NULL
28948	1174	bifald	bifald	sb.	NULL	Judgment_direct_address	NULL
15028	693	bifalde	bifalde	vb.	bifalde	Judgment	NULL
18532	836	bifalde	bifalde	vb.	bifalde	Experiencer_focused_emotion	NULL
19629	836	bifalde	bifalde	vb.	bifalde	Judgment	NULL
19149	851	bifalde	bifalde	vb.	bifalde	Experiencer_focused_emotion	NULL
